id,province,adl_katz_score,net_family_income_cad,has_dtc,is_veteran,sensitivity_case,private_pay_annual_cad,out_of_pocket_before_credits_annual_cad,metc_qualifying_amount_cad,metc_federal_value_cad,metc_provincial_value_cad,metc_credit_value_cad,dtc_credit_value_cad,ccc_credit_value_cad,vac_vip_credit_value_cad,total_credits_value_cad,out_of_pocket_after_credits_annual_cad,effective_credit_fraction_of_oop
1051,QC,3,75000,True,False,dtc_only,57466.62,18012.28,15762.28,2364.34,2206.72,4571.06,1969.96,0.0,0.0,6541.02,11471.26,0.3631
1052,QC,3,75000,True,True,dtc_and_vip,57466.62,18012.28,15762.28,2364.34,2206.72,4571.06,1969.96,0.0,12396.0,18937.02,0.0,1.0513
1053,QC,3,100000,False,False,baseline,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,0.0,0.0,0.0,4423.45,13588.83,0.2456
1054,QC,3,100000,False,True,vip_only,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,0.0,0.0,12396.0,16819.45,1192.83,0.9338
1055,QC,3,100000,True,False,dtc_only,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,1969.96,0.0,0.0,6393.41,11618.87,0.3549
1056,QC,3,100000,True,True,dtc_and_vip,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,1969.96,0.0,12396.0,18789.41,0.0,1.0431
1057,QC,3,150000,False,False,baseline,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,0.0,0.0,0.0,4423.45,13588.83,0.2456
1058,QC,3,150000,False,True,vip_only,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,0.0,0.0,12396.0,16819.45,1192.83,0.9338
1059,QC,3,150000,True,False,dtc_only,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,1969.96,0.0,0.0,6393.41,11618.87,0.3549
1060,QC,3,150000,True,True,dtc_and_vip,57466.62,18012.28,15253.28,2287.99,2135.46,4423.45,1969.96,0.0,12396.0,18789.41,0.0,1.0431
1061,QC,4,25000,False,False,baseline,42932.08,15230.09,14480.09,2172.01,2027.21,4199.23,0.0,522.79,0.0,4722.02,10508.07,0.31
1062,QC,4,25000,False,True,vip_only,42932.08,15230.09,14480.09,2172.01,2027.21,4199.23,0.0,522.79,12396.0,17118.02,0.0,1.124
1063,QC,4,25000,True,False,dtc_only,42932.08,15230.09,14480.09,2172.01,2027.21,4199.23,1969.96,522.79,0.0,6691.98,8538.11,0.4394
1064,QC,4,25000,True,True,dtc_and_vip,42932.08,15230.09,14480.09,2172.01,2027.21,4199.23,1969.96,522.79,12396.0,19087.98,0.0,1.2533
1065,QC,4,50000,False,False,baseline,42932.08,15230.09,13730.09,2059.51,1922.21,3981.73,0.0,0.0,0.0,3981.73,11248.36,0.2614
1066,QC,4,50000,False,True,vip_only,42932.08,15230.09,13730.09,2059.51,1922.21,3981.73,0.0,0.0,12396.0,16377.73,0.0,1.0754
1067,QC,4,50000,True,False,dtc_only,42932.08,15230.09,13730.09,2059.51,1922.21,3981.73,1969.96,0.0,0.0,5951.69,9278.4,0.3908
1068,QC,4,50000,True,True,dtc_and_vip,42932.08,15230.09,13730.09,2059.51,1922.21,3981.73,1969.96,0.0,12396.0,18347.69,0.0,1.2047
1069,QC,4,75000,False,False,baseline,42932.08,15230.09,12980.09,1947.01,1817.21,3764.23,0.0,0.0,0.0,3764.23,11465.86,0.2472
1070,QC,4,75000,False,True,vip_only,42932.08,15230.09,12980.09,1947.01,1817.21,3764.23,0.0,0.0,12396.0,16160.23,0.0,1.0611
1071,QC,4,75000,True,False,dtc_only,42932.08,15230.09,12980.09,1947.01,1817.21,3764.23,1969.96,0.0,0.0,5734.19,9495.9,0.3765
1072,QC,4,75000,True,True,dtc_and_vip,42932.08,15230.09,12980.09,1947.01,1817.21,3764.23,1969.96,0.0,12396.0,18130.19,0.0,1.1904
1073,QC,4,100000,False,False,baseline,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,0.0,0.0,0.0,3616.62,11613.47,0.2375
1074,QC,4,100000,False,True,vip_only,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,0.0,0.0,12396.0,16012.62,0.0,1.0514
1075,QC,4,100000,True,False,dtc_only,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,1969.96,0.0,0.0,5586.58,9643.51,0.3668
1076,QC,4,100000,True,True,dtc_and_vip,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,1969.96,0.0,12396.0,17982.58,0.0,1.1807
1077,QC,4,150000,False,False,baseline,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,0.0,0.0,0.0,3616.62,11613.47,0.2375
1078,QC,4,150000,False,True,vip_only,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,0.0,0.0,12396.0,16012.62,0.0,1.0514
1079,QC,4,150000,True,False,dtc_only,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,1969.96,0.0,0.0,5586.58,9643.51,0.3668
1080,QC,4,150000,True,True,dtc_and_vip,42932.08,15230.09,12471.09,1870.66,1745.95,3616.62,1969.96,0.0,12396.0,17982.58,0.0,1.1807
1081,QC,5,25000,False,False,baseline,28397.53,28397.53,27647.53,4147.13,3870.65,8017.78,0.0,0.0,0.0,8017.78,20379.75,0.2823
1082,QC,5,25000,False,True,vip_only,28397.53,28397.53,27647.53,4147.13,3870.65,8017.78,0.0,0.0,12396.0,20413.78,7983.75,0.7189
1083,QC,5,25000,True,False,dtc_only,28397.53,28397.53,27647.53,4147.13,3870.65,8017.78,1969.96,0.0,0.0,9987.74,18409.79,0.3517
1084,QC,5,25000,True,True,dtc_and_vip,28397.53,28397.53,27647.53,4147.13,3870.65,8017.78,1969.96,0.0,12396.0,22383.74,6013.79,0.7882
1085,QC,5,50000,False,False,baseline,28397.53,28397.53,26897.53,4034.63,3765.65,7800.28,0.0,0.0,0.0,7800.28,20597.25,0.2747
1086,QC,5,50000,False,True,vip_only,28397.53,28397.53,26897.53,4034.63,3765.65,7800.28,0.0,0.0,12396.0,20196.28,8201.25,0.7112
1087,QC,5,50000,True,False,dtc_only,28397.53,28397.53,26897.53,4034.63,3765.65,7800.28,1969.96,0.0,0.0,9770.24,18627.29,0.3441
1088,QC,5,50000,True,True,dtc_and_vip,28397.53,28397.53,26897.53,4034.63,3765.65,7800.28,1969.96,0.0,12396.0,22166.24,6231.29,0.7806
1089,QC,5,75000,False,False,baseline,28397.53,28397.53,26147.53,3922.13,3660.65,7582.78,0.0,0.0,0.0,7582.78,20814.75,0.267
1090,QC,5,75000,False,True,vip_only,28397.53,28397.53,26147.53,3922.13,3660.65,7582.78,0.0,0.0,12396.0,19978.78,8418.75,0.7035
1091,QC,5,75000,True,False,dtc_only,28397.53,28397.53,26147.53,3922.13,3660.65,7582.78,1969.96,0.0,0.0,9552.74,18844.79,0.3364
1092,QC,5,75000,True,True,dtc_and_vip,28397.53,28397.53,26147.53,3922.13,3660.65,7582.78,1969.96,0.0,12396.0,21948.74,6448.79,0.7729
1093,QC,5,100000,False,False,baseline,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,0.0,0.0,0.0,7435.17,20962.36,0.2618
1094,QC,5,100000,False,True,vip_only,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,0.0,0.0,12396.0,19831.17,8566.36,0.6983
1095,QC,5,100000,True,False,dtc_only,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,1969.96,0.0,0.0,9405.13,18992.4,0.3312
1096,QC,5,100000,True,True,dtc_and_vip,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,1969.96,0.0,12396.0,21801.13,6596.4,0.7677
1097,QC,5,150000,False,False,baseline,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,0.0,0.0,0.0,7435.17,20962.36,0.2618
1098,QC,5,150000,False,True,vip_only,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,0.0,0.0,12396.0,19831.17,8566.36,0.6983
1099,QC,5,150000,True,False,dtc_only,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,1969.96,0.0,0.0,9405.13,18992.4,0.3312
1100,QC,5,150000,True,True,dtc_and_vip,28397.53,28397.53,25638.53,3845.78,3589.39,7435.17,1969.96,0.0,12396.0,21801.13,6596.4,0.7677
1101,SK,1,25000,False,False,baseline,86535.72,27773.94,27023.94,4053.59,2837.51,6891.1,0.0,852.85,0.0,7743.95,20029.99,0.2788
1102,SK,1,25000,False,True,vip_only,86535.72,27773.94,27023.94,4053.59,2837.51,6891.1,0.0,852.85,12396.0,20139.95,7633.99,0.7251
1103,SK,1,25000,True,False,dtc_only,86535.72,27773.94,27023.94,4053.59,2837.51,6891.1,2573.32,852.85,0.0,10317.28,17456.66,0.3715
1104,SK,1,25000,True,True,dtc_and_vip,86535.72,27773.94,27023.94,4053.59,2837.51,6891.1,2573.32,852.85,12396.0,22713.28,5060.66,0.8178
1105,SK,1,50000,False,False,baseline,86535.72,27773.94,26273.94,3941.09,2758.76,6699.85,0.0,0.0,0.0,6699.85,21074.09,0.2412
1106,SK,1,50000,False,True,vip_only,86535.72,27773.94,26273.94,3941.09,2758.76,6699.85,0.0,0.0,12396.0,19095.85,8678.09,0.6875
1107,SK,1,50000,True,False,dtc_only,86535.72,27773.94,26273.94,3941.09,2758.76,6699.85,2573.32,0.0,0.0,9273.18,18500.76,0.3339
1108,SK,1,50000,True,True,dtc_and_vip,86535.72,27773.94,26273.94,3941.09,2758.76,6699.85,2573.32,0.0,12396.0,21669.18,6104.76,0.7802
1109,SK,1,75000,False,False,baseline,86535.72,27773.94,25523.94,3828.59,2680.01,6508.6,0.0,0.0,0.0,6508.6,21265.34,0.2343
1110,SK,1,75000,False,True,vip_only,86535.72,27773.94,25523.94,3828.59,2680.01,6508.6,0.0,0.0,12396.0,18904.6,8869.34,0.6807
1111,SK,1,75000,True,False,dtc_only,86535.72,27773.94,25523.94,3828.59,2680.01,6508.6,2573.32,0.0,0.0,9081.93,18692.01,0.327
1112,SK,1,75000,True,True,dtc_and_vip,86535.72,27773.94,25523.94,3828.59,2680.01,6508.6,2573.32,0.0,12396.0,21477.93,6296.01,0.7733
1113,SK,1,100000,False,False,baseline,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,0.0,0.0,0.0,6370.62,21403.32,0.2294
1114,SK,1,100000,False,True,vip_only,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,0.0,0.0,12396.0,18766.62,9007.32,0.6757
1115,SK,1,100000,True,False,dtc_only,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,2573.32,0.0,0.0,8943.94,18830.0,0.322
1116,SK,1,100000,True,True,dtc_and_vip,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,2573.32,0.0,12396.0,21339.94,6434.0,0.7683
1117,SK,1,150000,False,False,baseline,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,0.0,0.0,0.0,6370.62,21403.32,0.2294
1118,SK,1,150000,False,True,vip_only,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,0.0,0.0,12396.0,18766.62,9007.32,0.6757
1119,SK,1,150000,True,False,dtc_only,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,2573.32,0.0,0.0,8943.94,18830.0,0.322
1120,SK,1,150000,True,True,dtc_and_vip,86535.72,27773.94,25014.94,3752.24,2618.38,6370.62,2573.32,0.0,12396.0,21339.94,6434.0,0.7683
1121,SK,2,25000,False,False,baseline,72001.17,27174.33,26424.33,3963.65,2774.55,6738.2,0.0,852.85,0.0,7591.05,19583.28,0.2793
1122,SK,2,25000,False,True,vip_only,72001.17,27174.33,26424.33,3963.65,2774.55,6738.2,0.0,852.85,12396.0,19987.05,7187.28,0.7355
1123,SK,2,25000,True,False,dtc_only,72001.17,27174.33,26424.33,3963.65,2774.55,6738.2,2573.32,852.85,0.0,10164.38,17009.95,0.374
1124,SK,2,25000,True,True,dtc_and_vip,72001.17,27174.33,26424.33,3963.65,2774.55,6738.2,2573.32,852.85,12396.0,22560.38,4613.95,0.8302
1125,SK,2,50000,False,False,baseline,72001.17,27174.33,25674.33,3851.15,2695.8,6546.95,0.0,0.0,0.0,6546.95,20627.38,0.2409
1126,SK,2,50000,False,True,vip_only,72001.17,27174.33,25674.33,3851.15,2695.8,6546.95,0.0,0.0,12396.0,18942.95,8231.38,0.6971
1127,SK,2,50000,True,False,dtc_only,72001.17,27174.33,25674.33,3851.15,2695.8,6546.95,2573.32,0.0,0.0,9120.28,18054.05,0.3356
1128,SK,2,50000,True,True,dtc_and_vip,72001.17,27174.33,25674.33,3851.15,2695.8,6546.95,2573.32,0.0,12396.0,21516.28,5658.05,0.7918
1129,SK,2,75000,False,False,baseline,72001.17,27174.33,24924.33,3738.65,2617.05,6355.7,0.0,0.0,0.0,6355.7,20818.63,0.2339
1130,SK,2,75000,False,True,vip_only,72001.17,27174.33,24924.33,3738.65,2617.05,6355.7,0.0,0.0,12396.0,18751.7,8422.63,0.6901
1131,SK,2,75000,True,False,dtc_only,72001.17,27174.33,24924.33,3738.65,2617.05,6355.7,2573.32,0.0,0.0,8929.03,18245.3,0.3286
1132,SK,2,75000,True,True,dtc_and_vip,72001.17,27174.33,24924.33,3738.65,2617.05,6355.7,2573.32,0.0,12396.0,21325.03,5849.3,0.7847
1133,SK,2,100000,False,False,baseline,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,0.0,0.0,0.0,6217.72,20956.61,0.2288
1134,SK,2,100000,False,True,vip_only,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,0.0,0.0,12396.0,18613.72,8560.61,0.685
1135,SK,2,100000,True,False,dtc_only,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,2573.32,0.0,0.0,8791.04,18383.29,0.3235
1136,SK,2,100000,True,True,dtc_and_vip,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,2573.32,0.0,12396.0,21187.04,5987.29,0.7797
1137,SK,2,150000,False,False,baseline,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,0.0,0.0,0.0,6217.72,20956.61,0.2288
1138,SK,2,150000,False,True,vip_only,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,0.0,0.0,12396.0,18613.72,8560.61,0.685
1139,SK,2,150000,True,False,dtc_only,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,2573.32,0.0,0.0,8791.04,18383.29,0.3235
1140,SK,2,150000,True,True,dtc_and_vip,72001.17,27174.33,24415.33,3662.3,2555.42,6217.72,2573.32,0.0,12396.0,21187.04,5987.29,0.7797
1141,SK,3,25000,False,False,baseline,57466.62,26742.61,25992.61,3898.89,2729.22,6628.11,0.0,852.85,0.0,7480.97,19261.64,0.2797
1142,SK,3,25000,False,True,vip_only,57466.62,26742.61,25992.61,3898.89,2729.22,6628.11,0.0,852.85,12396.0,19876.97,6865.64,0.7433
1143,SK,3,25000,True,False,dtc_only,57466.62,26742.61,25992.61,3898.89,2729.22,6628.11,2573.32,852.85,0.0,10054.29,16688.32,0.376
1144,SK,3,25000,True,True,dtc_and_vip,57466.62,26742.61,25992.61,3898.89,2729.22,6628.11,2573.32,852.85,12396.0,22450.29,4292.32,0.8395
1145,SK,3,50000,False,False,baseline,57466.62,26742.61,25242.61,3786.39,2650.47,6436.86,0.0,0.0,0.0,6436.86,20305.75,0.2407
1146,SK,3,50000,False,True,vip_only,57466.62,26742.61,25242.61,3786.39,2650.47,6436.86,0.0,0.0,12396.0,18832.86,7909.75,0.7042
1147,SK,3,50000,True,False,dtc_only,57466.62,26742.61,25242.61,3786.39,2650.47,6436.86,2573.32,0.0,0.0,9010.19,17732.42,0.3369
1148,SK,3,50000,True,True,dtc_and_vip,57466.62,26742.61,25242.61,3786.39,2650.47,6436.86,2573.32,0.0,12396.0,21406.19,5336.42,0.8005
1149,SK,3,75000,False,False,baseline,57466.62,26742.61,24492.61,3673.89,2571.72,6245.61,0.0,0.0,0.0,6245.61,20497.0,0.2335
1150,SK,3,75000,False,True,vip_only,57466.62,26742.61,24492.61,3673.89,2571.72,6245.61,0.0,0.0,12396.0,18641.61,8101.0,0.6971
1151,SK,3,75000,True,False,dtc_only,57466.62,26742.61,24492.61,3673.89,2571.72,6245.61,2573.32,0.0,0.0,8818.94,17923.67,0.3298
1152,SK,3,75000,True,True,dtc_and_vip,57466.62,26742.61,24492.61,3673.89,2571.72,6245.61,2573.32,0.0,12396.0,21214.94,5527.67,0.7933
1153,SK,3,100000,False,False,baseline,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,0.0,0.0,0.0,6107.63,20634.98,0.2284
1154,SK,3,100000,False,True,vip_only,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,0.0,0.0,12396.0,18503.63,8238.98,0.6919
1155,SK,3,100000,True,False,dtc_only,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,2573.32,0.0,0.0,8680.95,18061.66,0.3246
1156,SK,3,100000,True,True,dtc_and_vip,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,2573.32,0.0,12396.0,21076.95,5665.66,0.7881
1157,SK,3,150000,False,False,baseline,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,0.0,0.0,0.0,6107.63,20634.98,0.2284
1158,SK,3,150000,False,True,vip_only,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,0.0,0.0,12396.0,18503.63,8238.98,0.6919
1159,SK,3,150000,True,False,dtc_only,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,2573.32,0.0,0.0,8680.95,18061.66,0.3246
1160,SK,3,150000,True,True,dtc_and_vip,57466.62,26742.61,23983.61,3597.54,2510.09,6107.63,2573.32,0.0,12396.0,21076.95,5665.66,0.7881
1161,SK,4,25000,False,False,baseline,42932.08,26143.0,25393.0,3808.95,2666.26,6475.21,0.0,852.85,0.0,7328.06,18814.94,0.2803
1162,SK,4,25000,False,True,vip_only,42932.08,26143.0,25393.0,3808.95,2666.26,6475.21,0.0,852.85,12396.0,19724.06,6418.94,0.7545
1163,SK,4,25000,True,False,dtc_only,42932.08,26143.0,25393.0,3808.95,2666.26,6475.21,2573.32,852.85,0.0,9901.39,16241.61,0.3787
1164,SK,4,25000,True,True,dtc_and_vip,42932.08,26143.0,25393.0,3808.95,2666.26,6475.21,2573.32,852.85,12396.0,22297.39,3845.61,0.8529
1165,SK,4,50000,False,False,baseline,42932.08,26143.0,24643.0,3696.45,2587.51,6283.96,0.0,0.0,0.0,6283.96,19859.04,0.2404
1166,SK,4,50000,False,True,vip_only,42932.08,26143.0,24643.0,3696.45,2587.51,6283.96,0.0,0.0,12396.0,18679.96,7463.04,0.7145
1167,SK,4,50000,True,False,dtc_only,42932.08,26143.0,24643.0,3696.45,2587.51,6283.96,2573.32,0.0,0.0,8857.29,17285.71,0.3388
1168,SK,4,50000,True,True,dtc_and_vip,42932.08,26143.0,24643.0,3696.45,2587.51,6283.96,2573.32,0.0,12396.0,21253.29,4889.71,0.813
1169,SK,4,75000,False,False,baseline,42932.08,26143.0,23893.0,3583.95,2508.76,6092.71,0.0,0.0,0.0,6092.71,20050.29,0.2331
1170,SK,4,75000,False,True,vip_only,42932.08,26143.0,23893.0,3583.95,2508.76,6092.71,0.0,0.0,12396.0,18488.71,7654.29,0.7072
1171,SK,4,75000,True,False,dtc_only,42932.08,26143.0,23893.0,3583.95,2508.76,6092.71,2573.32,0.0,0.0,8666.04,17476.96,0.3315
1172,SK,4,75000,True,True,dtc_and_vip,42932.08,26143.0,23893.0,3583.95,2508.76,6092.71,2573.32,0.0,12396.0,21062.04,5080.96,0.8056
1173,SK,4,100000,False,False,baseline,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,0.0,0.0,0.0,5954.73,20188.27,0.2278
1174,SK,4,100000,False,True,vip_only,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,0.0,0.0,12396.0,18350.73,7792.27,0.7019
1175,SK,4,100000,True,False,dtc_only,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,2573.32,0.0,0.0,8528.05,17614.95,0.3262
1176,SK,4,100000,True,True,dtc_and_vip,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,2573.32,0.0,12396.0,20924.05,5218.95,0.8004
1177,SK,4,150000,False,False,baseline,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,0.0,0.0,0.0,5954.73,20188.27,0.2278
1178,SK,4,150000,False,True,vip_only,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,0.0,0.0,12396.0,18350.73,7792.27,0.7019
1179,SK,4,150000,True,False,dtc_only,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,2573.32,0.0,0.0,8528.05,17614.95,0.3262
1180,SK,4,150000,True,True,dtc_and_vip,42932.08,26143.0,23384.0,3507.6,2447.13,5954.73,2573.32,0.0,12396.0,20924.05,5218.95,0.8004
1181,SK,5,25000,False,False,baseline,28397.53,28397.53,27647.53,4147.13,2902.99,7050.12,0.0,0.0,0.0,7050.12,21347.41,0.2483
1182,SK,5,25000,False,True,vip_only,28397.53,28397.53,27647.53,4147.13,2902.99,7050.12,0.0,0.0,12396.0,19446.12,8951.41,0.6848
1183,SK,5,25000,True,False,dtc_only,28397.53,28397.53,27647.53,4147.13,2902.99,7050.12,2573.32,0.0,0.0,9623.45,18774.08,0.3389
1184,SK,5,25000,True,True,dtc_and_vip,28397.53,28397.53,27647.53,4147.13,2902.99,7050.12,2573.32,0.0,12396.0,22019.45,6378.08,0.7754
1185,SK,5,50000,False,False,baseline,28397.53,28397.53,26897.53,4034.63,2824.24,6858.87,0.0,0.0,0.0,6858.87,21538.66,0.2415
1186,SK,5,50000,False,True,vip_only,28397.53,28397.53,26897.53,4034.63,2824.24,6858.87,0.0,0.0,12396.0,19254.87,9142.66,0.678
1187,SK,5,50000,True,False,dtc_only,28397.53,28397.53,26897.53,4034.63,2824.24,6858.87,2573.32,0.0,0.0,9432.2,18965.33,0.3321
1188,SK,5,50000,True,True,dtc_and_vip,28397.53,28397.53,26897.53,4034.63,2824.24,6858.87,2573.32,0.0,12396.0,21828.2,6569.33,0.7687
1189,SK,5,75000,False,False,baseline,28397.53,28397.53,26147.53,3922.13,2745.49,6667.62,0.0,0.0,0.0,6667.62,21729.91,0.2348
1190,SK,5,75000,False,True,vip_only,28397.53,28397.53,26147.53,3922.13,2745.49,6667.62,0.0,0.0,12396.0,19063.62,9333.91,0.6713
1191,SK,5,75000,True,False,dtc_only,28397.53,28397.53,26147.53,3922.13,2745.49,6667.62,2573.32,0.0,0.0,9240.95,19156.58,0.3254
1192,SK,5,75000,True,True,dtc_and_vip,28397.53,28397.53,26147.53,3922.13,2745.49,6667.62,2573.32,0.0,12396.0,21636.95,6760.58,0.7619
1193,SK,5,100000,False,False,baseline,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,0.0,0.0,0.0,6529.64,21867.89,0.2299
1194,SK,5,100000,False,True,vip_only,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,0.0,0.0,12396.0,18925.64,9471.89,0.6665
1195,SK,5,100000,True,False,dtc_only,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,2573.32,0.0,0.0,9102.96,19294.57,0.3206
1196,SK,5,100000,True,True,dtc_and_vip,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,2573.32,0.0,12396.0,21498.96,6898.57,0.7571
1197,SK,5,150000,False,False,baseline,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,0.0,0.0,0.0,6529.64,21867.89,0.2299
1198,SK,5,150000,False,True,vip_only,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,0.0,0.0,12396.0,18925.64,9471.89,0.6665
1199,SK,5,150000,True,False,dtc_only,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,2573.32,0.0,0.0,9102.96,19294.57,0.3206
1200,SK,5,150000,True,True,dtc_and_vip,28397.53,28397.53,25638.53,3845.78,2683.86,6529.64,2573.32,0.0,12396.0,21498.96,6898.57,0.7571
1201,YT,1,25000,False,False,baseline,109983.07,67999.95,67249.95,10087.49,4304.0,14391.49,0.0,650.77,0.0,15042.26,52957.69,0.2212
1202,YT,1,25000,False,True,vip_only,109983.07,67999.95,67249.95,10087.49,4304.0,14391.49,0.0,650.77,12396.0,27438.26,40561.69,0.4035
1203,YT,1,25000,True,False,dtc_only,109983.07,67999.95,67249.95,10087.49,4304.0,14391.49,2112.61,650.77,0.0,17154.87,50845.08,0.2523
1204,YT,1,25000,True,True,dtc_and_vip,109983.07,67999.95,67249.95,10087.49,4304.0,14391.49,2112.61,650.77,12396.0,29550.87,38449.08,0.4346
1205,YT,1,50000,False,False,baseline,109983.07,67999.95,66499.95,9974.99,4256.0,14230.99,0.0,0.0,0.0,14230.99,53768.96,0.2093
1206,YT,1,50000,False,True,vip_only,109983.07,67999.95,66499.95,9974.99,4256.0,14230.99,0.0,0.0,12396.0,26626.99,41372.96,0.3916
1207,YT,1,50000,True,False,dtc_only,109983.07,67999.95,66499.95,9974.99,4256.0,14230.99,2112.61,0.0,0.0,16343.6,51656.35,0.2403
1208,YT,1,50000,True,True,dtc_and_vip,109983.07,67999.95,66499.95,9974.99,4256.0,14230.99,2112.61,0.0,12396.0,28739.6,39260.35,0.4226
1209,YT,1,75000,False,False,baseline,109983.07,67999.95,65749.95,9862.49,4208.0,14070.49,0.0,0.0,0.0,14070.49,53929.46,0.2069
1210,YT,1,75000,False,True,vip_only,109983.07,67999.95,65749.95,9862.49,4208.0,14070.49,0.0,0.0,12396.0,26466.49,41533.46,0.3892
1211,YT,1,75000,True,False,dtc_only,109983.07,67999.95,65749.95,9862.49,4208.0,14070.49,2112.61,0.0,0.0,16183.1,51816.85,0.238
1212,YT,1,75000,True,True,dtc_and_vip,109983.07,67999.95,65749.95,9862.49,4208.0,14070.49,2112.61,0.0,12396.0,28579.1,39420.85,0.4203
1213,YT,1,100000,False,False,baseline,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,0.0,0.0,0.0,13961.56,54038.39,0.2053
1214,YT,1,100000,False,True,vip_only,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,0.0,0.0,12396.0,26357.56,41642.39,0.3876
1215,YT,1,100000,True,False,dtc_only,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,2112.61,0.0,0.0,16074.17,51925.78,0.2364
1216,YT,1,100000,True,True,dtc_and_vip,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,2112.61,0.0,12396.0,28470.17,39529.78,0.4187
1217,YT,1,150000,False,False,baseline,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,0.0,0.0,0.0,13961.56,54038.39,0.2053
1218,YT,1,150000,False,True,vip_only,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,0.0,0.0,12396.0,26357.56,41642.39,0.3876
1219,YT,1,150000,True,False,dtc_only,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,2112.61,0.0,0.0,16074.17,51925.78,0.2364
1220,YT,1,150000,True,True,dtc_and_vip,109983.07,67999.95,65240.95,9786.14,4175.42,13961.56,2112.61,0.0,12396.0,28470.17,39529.78,0.4187
1221,YT,2,25000,False,False,baseline,91599.55,56543.64,55793.64,8369.05,3570.79,11939.84,0.0,650.77,0.0,12590.61,43953.03,0.2227
1222,YT,2,25000,False,True,vip_only,91599.55,56543.64,55793.64,8369.05,3570.79,11939.84,0.0,650.77,12396.0,24986.61,31557.03,0.4419
1223,YT,2,25000,True,False,dtc_only,91599.55,56543.64,55793.64,8369.05,3570.79,11939.84,2112.61,650.77,0.0,14703.22,41840.42,0.26
1224,YT,2,25000,True,True,dtc_and_vip,91599.55,56543.64,55793.64,8369.05,3570.79,11939.84,2112.61,650.77,12396.0,27099.22,29444.42,0.4793
1225,YT,2,50000,False,False,baseline,91599.55,56543.64,55043.64,8256.55,3522.79,11779.34,0.0,0.0,0.0,11779.34,44764.3,0.2083
